date,time,username,tweet,Food Delivery,Aspect,Sentiment
2019-03-11,20:20:03,npthns,สั่ง Grab food มาส่งที่แยกไฟแดงได้ไหม หิวโว้ยยยย #grabfood #ลาดพร้าว,No,,
2019-03-10,20:54:44,smurfifone,"ราเม็งข้อสอบ .. ฟินนน... 
สั่ง GrabFood  สะดวกดี 15 นาทีก็ได้กินแหละ 
#ramen #noodlesoup #GrabFood  pic.twitter.com/06Y2PXp4ay",Yes,Company,Positive
2019-03-10,17:05:06,31dec1989,#grabfood แนะนำร้านอาหารหน่อยจ้าา ขอแบบคลีนๆ ไม่มันไม่หวานไม่เค็ม,No,,
2019-03-10,12:06:58,paronbkk,#GrabFood จ่ายผ่านบัตรเครดิตได้แล้วเน้อ 💳💸,Yes,System,Neutral
2019-03-10,11:57:57,theplanetofme,"Grabfood ให้ส่วนลดปลอมมากอ่ะ 
สั่งผ่านแกร้บราคาจะไม่เท่าที่ร้าน
เพราะบอกว่าจะให้ส่วนลดค่าส่ง 
ซึ่งถ้าสั่งไม่ถึงขั้นต่ำ ก็กลายเป็นเหมือนต้องจ่ายเพิ่มไง พอค่ะ สั่งไลน์แมนต่อ #GrabFood",Yes,Price,Negative
2019-03-09,18:28:36,phanuphan,เปิด #GrabFood ไล่หาร้านอาหารเย็นนี้ ชีวิตขี้เกียจจริงๆ,No,,
2019-03-08,18:39:03,hanaoat,จากไนจีเรียมาพระรามสองเพื่อส่งข้าวที่วัดสิงห์... #GrabFood  pic.twitter.com/g2RK3nqKfu,No,,
2019-03-08,16:42:48,goodjoemama,#Grabfood คนขับมาไกลจังค่ะ ขี่เร็ว แล้วยังขี่ในน้ำได้ด้วย  pic.twitter.com/Uq3sk3u195,Yes,Employee,Neutral
2019-03-08,08:57:54,dozchan,สั่ง Grab Food มาที่บ้าน แล้วก็ไปทำโน้นนั่นนี่ เปิดมาดูอีกที พี่ถึงไนจีเรียแล้ว Σ('◉⌓◉’) น้องไม่ได้สั่งของยากขนาดนั้นนะพี่ ไม่ต้องเอาเนื้อจระเข้มา #grabth #grab #ชีวิตดีเมื่อมีgrab #grabfood  pic.twitter.com/jY4PtVZn2n,No,,
2019-03-08,00:48:56,ttormaii,เป็นคนรวยๆ สั่ง grab food จากอีกซีกโลก #GrabFood  pic.twitter.com/6Wpb1f3oAB,No,,
2019-03-07,19:46:51,besidekaimook48,"ช่วง ช่วยคุณไข่ทำมาหากิน
กินแต่ขนมอะเจ้าแก้ม
#besidekaimook #KaimookBNK48 #BNK48 #GrabFood  pic.twitter.com/NQeaeQhQ81",No,,
2019-03-07,18:36:38,kae_urai,เป็นการ follow up ที่โคตรน่ารักเลย #GrabFood เดี๋ยวกลับไปสั่งอาหารต่อแน่นอนจ้ะ  pic.twitter.com/bmff3a5d1J,No,,
2019-03-07,18:22:12,wtfrydoinghere,ค่าส่งถูกจัด #GrabFood  pic.twitter.com/1HnrAxwlgB,Yes,Price,Positive
2019-03-07,14:48:45,littletoast4289,เมื่อวานสั่งเบอร์เกอร์คิงผ่าน #grabfood และได้มีโอกาสคุยกับลูกชาย host family ที่เคยไปแลกเปลี่ยนที่อเมริกาสมัย 10 ปีก่อน ถามเค้าว่าตอนนี้ราคาที่โน่นชุดนึงเท่าไรแล้ว นางบอก 10$ กูบับ.. แม่งเท่ากันแล้วนี่!!?😅 เรามาอยู่ในจุดที่เบอร์เกอร์มื้อละ 300+ แต่รายได้ขั้นต่ำไม่เคยขึ้นเลยสินะ  pic.twitter.com/YCqtYZtW7m,No,,
2019-03-06,17:20:04,tummytravel,"เกี๋ยวซ่าชีสยืดดดด 🧀🥟🧀
มาค่ะ สั่งมาทั้งไก่และหมูอย่างละกล่อง เอาจริงคือไส้เฉยๆนะ 
แต่ชอบคือชีสสส จิ้มน้ำจิ้มแปดเซียน (ฟีลรสชาติเหมือนน้ำจิ้มข้าวมันไก่ตอน) เลิศมากก อร่อย แต่กินมากเลี่ยนนะจะบอกให้

📍Kinaza Gyoza สั่ง #Grabfood
💵 กล่องละ 270 ฿ 
@aroii #อร่อยไปแดก #อร่อยบอกต่อ pic.twitter.com/e14ixp49X5",No,,
2019-03-06,16:40:06,takdii3,ล่าสุดสั่งซูชิ #grabfood ไปหาแซลมอนที่ไนจีเรียหรอวะ?  pic.twitter.com/lVf2DgsKHW,No,,
2019-03-06,15:20:15,chawanopjoe,#GRAB #GRABFOOD พี่เขาจะมาส่งทันไหมอะ  pic.twitter.com/DfbR7OYUrZ,Yes,Employee,Neutral
2019-03-06,14:49:59,nananattanan,ออฟฟิซอยู่แถวอโศก-ดินแดง พี่แกรบเล่นไปไนจีเรียเฉย 🤣🤣 แกรบไทยไปทั่วโลก #GrabFood #GrabTH pic.twitter.com/LuRcLm6Un2,No,,
2019-03-05,19:38:45,dansung14,คือนี่สั่งของไป จ่ายเงินไป274 บาท สรุป ได้ของไม่ครบ แล้วคนขับก็ไม่พูดไรนะเก็บเงินเราไปเฉยๆไม่มีท้วงเลยว่าเห้ยเกินนะ เห้อ เลิกใช้ค่ะ!  #grabfood  pic.twitter.com/hIllc8GziQ,Yes,Employee,Negative
2019-03-05,18:13:07,loveinamistns,"มีแอพไหนช๊อบปิ้งของสดได้บ้างมะ .. 
แบบเรียกให้ไปซื้อของใน Top เช่น หมูสไลด์ ผักสดอะไรแบบนี้ ตอบโจทย์คนหิวแต่ขี้เกียจอะ
รู้สึกว่า ตปท. มีไทยแลนด์ควรทำนะ 😂 🐷
#LINEMAN #GRABFOOD",No,,
2019-03-02,19:03:31,rojanasupot,"อยู่บ้านก็อร่อยอ้วนได้ 2วันแล้วที่ฝากท้องกับ Grabfood ค่าส่ง10บาท 
#ฮาจิบัง #บะหมี่ล้มยักษ์ #grabfood #aeyeatalot #เป็นคนชอบกินเส้น @ Nonthaburi, Thailand  https://www.instagram.com/p/BugVcbUBv5vym4y51vTmtqoWKnsKAjqHmUDeac0/?utm_source=ig_twitter_share&igshid=135ekbqidrygi …",Yes,Price,Neutral
2019-03-01,20:47:06,knlada,อาหารที่สั่งผ่าน #grabfood มาพร้อมช้อนแถม #honestbee และส่วนลด #foodpanda ...ยังไงกันนะ pic.twitter.com/7Bogn19hrK,Yes,Price,Neutral
2019-03-01,14:25:59,hope4_thebest_,"วันนี้ลองสั่งส้มตำผ่าน #Grabfood ก็โอเคนะ สะดวกสบายดี ร้านที่ให้บริการก็มีเยอะพอสมควร
เราสั่งส้มตำจากร้านแถวๆ ศรีปิงเมือง มาส่งออฟฟิต แถวนิ่มฯ เดลี่ ค่าส่ง 19 บาทเอง
คือดีกว่าขับรถออกไปน่ะ #รีวิวเชียงใหม่ #reviewchiangmai",Yes,Company,Positive
2019-02-27,16:50:07,9l7koikfu1onbtf,อันนี้เบอร์ใครคับ ช่วยบอกที #BNK48 #MusicBNK48 #GrabFood  pic.twitter.com/8CKb4FR3mX,No,,
2019-02-26,22:32:15,point_poi,#CherprangBNK48 บอกว่าขอบคุณ Grab เพราะถ้าไม่มีGrabก็ไม่รู้ว่าหนูจะได้ขึ้นเธียเตอร์อีกเมื่อไหร่ พี่นี่แบบเออ ดีใจที่ทุ่มเท ขึ้น #Grabbike สั่ง #Grabfood แล้วพิมพ์ #Grabcode “CAPTAIN” จนได้ดู ธต,No,,
2019-02-26,11:40:51,enamorado_nj,เชียงใหม่ก็มี #GrabFood นะพี่ เคยส่องดู ของกินก็เยอะอยู่ 😋,No,,
2019-02-25,14:19:17,greyowl_ovo,ทะเลาะเบาะแว้งกับตัวเองว่าจะสั่งข้าวผ่าน #GrabFood ดีมั้ย... กลัวใจมากว่าป้าร้านข้าวจะแพ็คอาหารใส่โฟมและใส่ถุงพลาสติกให้พี่มอไซต์หิ้วมา... 😅,No,,
2019-02-25,11:14:10,zeroroenciel,หรือแมวก็สั่ง #grabfood เหมือนกัน รตาไปแย่งแมวหรือเปล่า #ratahbnk48,No,,
2019-02-23,14:39:01,nuu_wan_wan,ฟิน ฟิน วันหยุด #grabfood #อิ่ม #จุก  https://www.instagram.com/nuu_wanwan/p/BuN1nPoD5SQ68GIiBs1Ihvs4GsmGP4qVyQtesk0/?utm_source=ig_twitter_share&igshid=f32t0vwsw31m …,No,,
2019-02-23,13:52:19,momaly_beer,"ทำไม ค่าอาหาร #Lineman กับ #Grabfood ไม่เท่ากัน
Line man ค่าอาหารในเมนูถูกกว่า แต่ค่าส่งแพงกว่า
Grab food ค่าอาหารในเมนูแพงกว่า แต่ค่าส่งถูกกว่า
----ก้อคือก่อนสั่งก้อดูยอดรวมเปรียบเทียบแล้วกันเนอะ-----",Yes,Price,Neutral
2019-02-21,15:31:13,mrsunday019,"อยากสั่งของเซเว่นจาก Grab ได้;-;
#GrabFood",No,,
2019-02-21,14:40:11,toddadvisor,สั่ง Grab Food สำเร็จเป็นครั้งแรก...ดีใจเป็นที่สุด #GrabFood,Yes,Company,Neutral
2019-02-21,13:27:57,artart_cmu,วันนี้ได้ลองใช้ Grab food ตอบโจทย์คนขี้คร้านขับรถเว่อระยะเวลาในการรอไม่นานมาก ชีคิดค่าส่ง10บาทเองดีออกมันเริดมาก ของได้ครบอร่อยจบ คราวหน้าสั่งชามุกแบบจุกๆไปเรื่อย เพื่อนทดลองใช้ได้นะ คุ้มค่ามากไม่ร้อนไม่ฝุ่นไม่รถติด นอนรอกินสวยๆ #GRAB #Grabfood #ส้มตำ #ส้มตำปางสะหวัน #เชียงใหม่ pic.twitter.com/tm9BvQEz5I,Yes,Company,Positive
2019-02-20,18:25:00,ewilaz,"สั่งข้าว 75
สั่งของหวาน 140 โถ่ชีวิต 
#GrabFood",No,,
2019-02-19,21:46:32,sukieright,หิวแต่ขี้เกียจคือทางออก #GrabFood  pic.twitter.com/n9Hpby21W4,No,,
2019-02-19,20:59:18,chuenza,"วันนี้สั่ง #grabfood จากร้าน #ครัวสื่อสาร 
ที่อยู่บนถนนทหาร 
เพราะคิดว่าน่าจะอร่อย 
แต่..... #ไม่อร่อย เลยสักนิด 
เสียใจ ราคาแพงด้วย TT",No,,
2019-02-19,18:12:08,nerdnim,วันนี้สั่งข้าวช่วงโปรดีลพิเศษกับ #GrabFood สั่งคัตสึยะไป6กล่อง 280฿ เอง โคตรถูกกก ถูกแบบหน้ามืดสั่งมา สรุปกินไม่ไหวแจกยามจ้า 55555555555 คุ้มจริงโปรนี้ #อร่อยไปเเดก pic.twitter.com/k6xTwdVxGU,Yes,Price,Positive
2019-02-17,17:26:41,nutthiya_kwang,เมื่อเปิดแกรบฟู๊ดทิ้งไว้ แล้วไปทำอย่างอื่น #grabfood  pic.twitter.com/lTcaDfiRrb,No,,
2019-02-16,13:04:23,phetchuu,อยากกินมานานแล้ว ลูกชิ่นปิ้ง อนามัย #GrabFood  pic.twitter.com/94XsBlgGz4,No,,
2019-02-15,21:59:55,kamu01si,"งงคนขับGrabfood โทรมาถามหลายครั้งมาก
ครั้งแรก - หาร้านไม่เจอ
ครั้งสอง - ร้านอยู่ไหน 
ครั้งสาม - ร้านแรกหรือร้านสอง มีสองร้านใกล้ๆกัน 
ครั้งสี่ - ออกจากร้านแล้วเลี้ยวไปไหนต่อ
คือบับบบบบบบบ แล้วดูเรตติ้งได้1 
#Grabfood",Yes,Employee,Negative
2019-02-15,15:15:20,smilellym,แบบนี้ก็ได้หรอ? #GrabFood  pic.twitter.com/m2QCOEY4yZ,No,,
2019-02-14,13:48:37,kesineekha,สั่งอาหารไป เพิ่งสังเกตุเห็น grab food มี หัวใจด้วย น่ารัก ❤️ #grabfood #hvd2019 pic.twitter.com/04aPWEK548,No,,
2019-02-12,18:29:18,fiffyffiy,ทุกคนนนน #grabfood ตัดบัตรเครดิตได้แล้ววววววว ดีใจมากๆๆๆ,Yes,System,Positive
2019-02-12,16:57:32,morningpuzzle,"จัดไปกับ Set Especially for you คับ! อิ่มใจ ฟินๆ มีของหวานๆ กุหลาบคิวท์ๆ ให้ด้วย ว้าว~ ที่สำคัญอย่าลืมใส่โค้ด GFCARD เพื่อลุ้นเป็น Top Spender ได้การ์ดจากเจ้าเต็นด้วยล่ะ 😍
#GrabFood #GrabTH #JennisBNK48 pic.twitter.com/etaDNQ5Inn",No,,
2019-02-11,20:17:48,bbibieee,ก็ร้านที่จะกินคุณลงเมนูไม่ครบแถมเพิ่มเมนูก็ไม่ได้อ่าค่ะ #grabfoodth #grabfood  pic.twitter.com/3DYt7sg43h,No,,
2019-02-11,15:18:56,earthypat,จะเกินไปมั้ยถ้าจะเรียก #grabfood คันที่ 3 ของวันนี้  pic.twitter.com/jIYOXJV1j7,No,,
2019-02-10,23:38:32,aaomchuu,#GrabFood เลยฮ่ะ ลุยยยยยย,No,,
2019-02-10,19:32:04,totomallow,โดนน้องๆ #BNK48 ไซโคทุกโซเชี่ยล เลยลองสั่ง #GrabFood ซะหน่อย ก็สะดวกดีนะ 55555,No,,
2019-02-10,12:12:55,jennis_minion,"พี่เป็นเหยื่อน้องเจนนิษฐ์ 
และเพื่อนสนิทของเค้า 🤭
#GrabFood
#JennisBNK48 #PunBNK48 pic.twitter.com/XVehtXnRnv",No,,
2019-02-09,18:12:32,ning_chuangs,"มากินยั่ว...แล้วยังยักคิ้ว...
สั่ง #GrabFood  แปปปปป...หิวววว~ 😂😝
#CherprangBNK48 pic.twitter.com/ZoWYi9QZND",No,,
2019-02-08,08:33:26,t3thee,#Grabfood ดีกว่าครับ น่าจะตอบโจทย์กว่า  https://twitter.com/envi_avatar/status/1093668470267334656 …,Yes,Company,Positive
2019-02-07,13:18:03,kpsd27,#grabfood ดูเหมือนจะถูกกว่าสั่ง​ #lineman นะ​ 👍,Yes,Price,Neutral
2019-02-07,08:23:46,eat_pungkang,📍 shinkanzen shuzi หน้า ม.เกษตร อร่อย สด ใหม่ มีอยู่ในบริการ Grab Food สั่งมาทานที่บ้านได้ สะดวกสะบายมากๆ #grabfood  pic.twitter.com/dMZhw4wBxy,No,,
2019-02-04,20:56:28,piimpumpenn,สั่งสลัดเนื้อ ได้สลัดเนื้อ แต่จ่ายสลัดทะเล #ถูกและดี #Grabfood  pic.twitter.com/iQEXkaKdfM,No,,
2019-02-03,12:36:30,jnk004,อ๊ากกกก...อาหมวยเต็นของเฮียยยยย น่ารักจังเลยยยย เฮงๆนะจ๊ะหนู #JennisBNK48 #Grabfood #ChineseNewYear pic.twitter.com/L7y3uP5s1w,No,,
2019-02-01,15:06:17,nunzmemory,คือไม่ออกไปไหนมา2 วันเพราะฝุ่น เลยสัง อาหารผ่าน grab food 2 วันติด  คือค่าบริการจัดส่ง10฿ งงมากก สะดวกและดี รีวิวจบ พึ่งเคยลองสั่ง #grabfood,Yes,Price,Neutral
2019-01-31,22:18:09,nokeydokey,ใช้ #Grabfood มาพักนึง สังเกต ตอนรับออเดอร์ นี่ขึ้นราคาจริงๆ หรือขึ้นราคากันเอง บางคนดีหน่อยแจ้งตอนจะสั่ง,Yes,Price,Neutral
2019-01-31,14:39:46,benz_is_happy,"พูดเลยว่าปีนี้น้องต้องได้โบนัส12เดือน😂😂😂😂
#CherprangBNK48 #GrabTH #GRABFOOD  pic.twitter.com/jAiHVegNlv",No,,
2019-01-30,12:07:31,supakit_boonrit,กดจบงานไม่ได้ทำไงครับ กดคุยกับลูกค้าได้ อาหารอะไรก็ส่งลูกค้าหมดแล้ว ระบบเป็นอะไรครับ คอร์เซ็นเตอร์ก็โทรไม่ติด คงเห็นผมเป็นแค่ปัญหาเล็กๆเลยไม่สนใจกันใช่ไหมครับ #grabfood  pic.twitter.com/NTGyiK6Jay,Yes,System,Negative
2019-01-29,19:34:51,gj_emotional,ชีวิตช่วงนี้ก็จะใช้บริการ #GRABfood   บ่อยๆ มีหลายร้านให้เลือกสั่ง ตามเขตพื้นที่ วันนี้สั่ง สเต็กลุงใหญ่  pic.twitter.com/yDRkjiNBoS,No,,
2019-01-28,17:20:32,sawarinni,"วันจันทร์ที่ขี้เกียจกับ #GrabFood นี่มันเข้ากันจริงๆ วันนี้สั่งไก่ทอดTexas chicken  แบบจัดเต็ม!! เพราะเค้ามีแคมเปญไปญี่ปุ่นกับ @grabth Chicken Festival สั่งเยอะสุดได้ไปเลยอะ Texas, A&W, Bonchon สั่งเลยๆๆ อร่อยฟินๆจะได้ไปญี่ปุ่นกะเขาบ้าง 55555 pic.twitter.com/PuveUDQGz6",No,,
2019-01-28,02:18:48,natthaks016,ใช้บริการ #Grabfood ไปในตัวค่ะ,No,,
2019-01-27,18:14:49,theprinceofsky,"เมนูใหม่จากทางร้านครับ ลูกตาลเชื่อมนมสด สูตรส่วนผสมพิเษที่ใครๆก็ติดใจ สนใจสั่งทานได้ครับ
40฿ ไม่สะดวกมากผ้สถ่ง #LineMan หรือ #GrabFood ได้เลยครับ 😃👍🏼👍🏼👍🏼  https://www.facebook.com/story.php?story_fbid=2348866908470973&id=100000430596373 …",No,,
2019-01-26,19:56:50,aimchowder,ถ้า Grab Food จะคิดค่าส่งแค่ 10 บาททุก Order ขนาดนี้ พี่ก้อจะสั่งรัวๆ ต่อไป คุ้มสุดๆ อะ บอกเลยยยย #GrabFood,Yes,Price,Positive
2019-01-26,11:17:27,jinger1girl,เนื่องจากคู๊มแม่ไม่อยู่บ้าน วันนี้เลยเรียกแกร๊ปให้สั่งส้มตำเจ๊เล้งให้หน่อย ยอดรวม390฿ สำหรับเราถูกแล้วนะ ใช้โค้ดลด GINKAI35 เหลือ275฿ ถูกมากกก มื้อนี้อิ่มมากจ้าาาาา #Grabfood #อร่อยไปเเดก pic.twitter.com/4XNv7K8sfZ,Yes,Price,Positive
2019-01-25,17:04:22,missssreview,"ไปค่ะ!! #GrabFood มีแคมเปญ Chicken Festival อยู่ตอนนี้เลย ใครสั่งไก่จาก A&W, Bonchon, Texas ยอดซื้อสูงสุดถึงวันที่ 3 ก.พ. ได้ไปญี่ปุ่นเลย วันนี้จัดเต็มกินทั้งแกงค์กับ A&W ชุดนี้ อร่อยมากกอิ่มมากกกก และอยากไปญี่ปุ่นแล้ว เดี๋ยวจะสั่งอีก 55555 @grabth pic.twitter.com/nsG6hioWtT",Yes,Price,Neutral
2019-01-24,16:59:27,sweetie_mild,"เพิ่งเคยสั่ง #grabfood
โอโห ค่าส่งถูกมาก เมื่อเทียบกับ lineman
ปัญหาเราคือ เราไปโหลดแอพ grab ที่เวียดนาม ทำให้มันจำเบอร์ที่นั้น แล้วเปลี่ยนมาเป็นเบอร์ไทยไม่ได้  pic.twitter.com/m9enmLn8H6",Yes,Price,Positive
2019-01-22,11:16:49,prettitle,ร้องไห้สิ อาหารเที่ยงของฉัน! ทำกันได้ มิน่าทำไมคนส่งรีบยัดใส่มือจัง #grabfood  pic.twitter.com/ehvn3qyLQh,No,,
2019-01-21,11:24:02,smallalie,"เมนูใหม่!!!!
Bonchon x After You จ้าาาา เอาใจคนรักโทสต์และไก่ทอดด้วยเมนูสุดพิเศษ Chicken Toast! 
***พิเศษแบบนี้มีแค่เดือนเดียวเท่านั้น ตั้งแต่ 21ม.ค.-21 ก.พ.*** สามารถสั่งผ่าน Lineman , Grab ได้ด้วยนาจา #bonchonthailand #afteryou #grabfood #lineman pic.twitter.com/UoSkhbtprb",No,,
2019-01-20,12:07:53,milinlandaward,"Grabเงิน Grabทอง The Series 

มิลินแลนด์อะหวอดได้ใช้บริการ
@GrabTH ในการส่งของรางวัลให้ผู้โชคดีนะคะ #ชีวิตดีเมื่อมีGrab #Grabfood
ใครใช้Grabอย่าลืมกดโค้ด KHUNMHEE นะจ๊ะ 
#NamneungBNK48
#GrabTH
#Grabfood
#GrabXBNK48 
 
ฝากอ่านบทความด้วยนะ >>> 
 https://www.facebook.com/732843800234016/posts/1039674872884239/ … pic.twitter.com/xLRbaRMxKJ",No,,
2019-01-17,13:53:05,jcptaro,สังเกตเห็นว่าเด็กๆ #bnk48 ที่อยู่หอ เวลาสั่ง #grabfood จะชอบสั่งไก่ Bonchon (มั้ง) มากินกันตลอดเลยนะ,No,,
2019-01-16,14:45:15,supazziii,"กี้สั่ง #GrabFood เพราะฟาร์มดีไซน์1แถม1 แล้วทีนี้ก็กดไปแล้วมีคนรับงาน พอเสดคนขับโทรกลับมาว่าไกล กดยกเลิกงานให้หน่อย แล้วเราไม่กด จนคนขับแชทมาว่าให้ยกเลิก เราเลยบอกว่า ""รบกวนยกเลิกเองค่ะ"" .. แล้วคนขับทนไม่ไหวเลยกดยกเลิกเอง บรัยยยย~ ไม่ไปเอง ก็ยกเลิกเองนะคะ  pic.twitter.com/oySDAg6O9A",Yes,Employee,Negative
2019-01-14,16:40:16,nynk_bell,"ทุเรศที่สุดอ่ะ มึงเขียนเงื่อนไขว่า สามารถใช้ได้ทุกบริการ ยกเว้น เรียกรถล่วงหน้า
และ grabfood เมื่อสั่งขั้นต่ำ 120 ส่งฟรี

ที่สงสัย เพราะว่าไม่ได้การ์ดขอบคุณรูปวีแบบคนอื่นไง ไม่รู้ว่าจะกดไปดูจำนวนที่ใช้ไปตรงไหนด้วย  #Grab #GrabTH #grabxBNK48 #Grabfood  pic.twitter.com/A5kV039P5K",No,,
2019-01-10,00:56:04,spwwee,อย่าลืมใส่โค้ด VRACHAI นะคะ #ชีวิตดีเมื่อมีgrab #grabth #grabfood gogo~,Yes,Price,Neutral
2019-01-09,19:21:22,maestromana,ด้วยความอยากขนาด สั่ง grabfood มาส่งใต้ดินที่ใกล้ที่สุดกับร้าน นั่งย้อนมา 3 สถานี นั่งกลับอีก 10+ สถานี ความหอมของแกงแม่งตลบอบอวล ชิหายยย กุทำให้คนอื่นเป็นทุกข์ #grabfood #อาหารเหนือ #mrt pic.twitter.com/VyNKZFQ5N4,No,,
2019-01-05,22:53:40,mm040v025,"วันนี้ใช้ #GrabFood สั่งชานมไข่มุกมากิน แต่พอใส่โค้ด #VRACHAI แล้วมันฟรีค่าส่ง 10฿ เลยเอาค่าส่งมาให้นุ้งวีแทน

#WeeBNK48 #WeeNeedYourPower pic.twitter.com/b36z2kfVF3",Yes,Price,Neutral
2019-01-03,16:49:52,kkm2406,"หูววววว มีถุงให้ด้วย

#อยู่บ้านไม่อดตาย
#grabfood  pic.twitter.com/gaTUCAMBvR",No,,
2019-01-02,20:38:19,mathahuan,ไม่ได้มั้ยอ่ะ แบบอิหยังวะ 5555555555555555555555 #Grabfood  pic.twitter.com/Yjq7YVjcbR,No,,
2019-01-01,07:57:24,meawnamaungaung,แกร็บใจดีบอกต่อด้วย ขอบคุณที่ช่วยให้ไม่ต้องหิวตั้งแต่ต้นปีนะคะ #grab #grabfood  pic.twitter.com/yY1pc0vqGv,Yes,Company,Positive
2018-12-30,13:15:51,fafa_pb,อยู่บ้านก็กินได้ 🤣🤣🤣 #ขอบคุณgrab #ทำให้คนขยันแบบเราได้กินชาเย็น 😅 #ชาตรามือ #ชาไทยไข่มุก #คนส่งหน้าตาดีมีหนวด 🤪 #grabfood #grabbike #grab @ บ้านเอื้ออาทรประชานิเวศ  https://www.instagram.com/p/BsAEXB7j7mPQptLeIJ9xjHBS48bQvLJ7D52vjA0/?utm_source=ig_twitter_share&igshid=erzuu8dp2r72 …,No,,
2018-12-29,09:50:40,chorporbor,ดี #grabfood  pic.twitter.com/0fyCcaqW4G,Yes,Company,Positive
2018-12-26,17:25:42,kamiweeraya,"แหม่ๆขายของเก่งนะเราเนีย🌝🌝💓💓
#WeeBNK48 #bnk48 #GRABFOOD  pic.twitter.com/lXaIvHZ0in",No,,
2018-12-24,14:06:24,jumpxbnk48,"เธอไม่ใช่ presenter
เธอไม่ได้ tie-in
นี่คือรีวิวจากผู้ใช้งานจริง 5555

#KhaminBNK48 #GrabTH #GrabFood #GrabFoodTH #BNK48 pic.twitter.com/I1L1ZpKwBj",No,,
2018-12-23,19:38:42,afj2auco59mgorv,"ขออนุญาตฝากร้านนะคะ
ก๋วยเตี่ยวเรือป.ประทีปเมืองทองธานี
รับจัดการเลี้ยงนอกสถานที่ค่ะราคามิตรภาพมากๆ จะเป็นงานขึ้นบ้านใหม่ กินเลี้ยงบริษัโรงทานทำบุญวันเกิดรับทุกงานคร้าราคากันเองมากๆๆๆๆๆ สนใจติดต่อตามเบอร์โทรได้นะคะ🎉🎉🎉หรือสั่งผ่านแอพได้แล้ววันนี้ทั้ง #Grabfood #Lineman",No,,
2018-12-19,18:32:11,filmzii,โจ๊กสามย่าน อร่อยที่สุด😋 สั่งผ่าน #Grabfood มาส่งของไวมาก #อร่อยไปเเดก pic.twitter.com/gIkZuuy4H1,Yes,Employee,Positive
2018-12-18,14:37:28,ohohoh___ohohoh,"#1DayWithBNK48 #BNK48

11:00 กิน #ท๊อปโป๊ะ เป็น snack พอกรุบกริบ
12:00 สั่งข้าวเที่ยงแล้วให้ #GrabFood มาส่ง
13:00 ดื่ม #MirindaMixIt เพื่อความกลมกล่อมของข้าวเที่ยง
14:00 ใช้ #FujifilmInstax ถ่าย reference สำหรับโปรเจค",No,,
2018-12-17,18:38:37,ggraphfyy,คุ๊ณณณณณณณณณ ชั้นชอบถุงแกรบฟูดมากกกก ถุงหนาและดี ใช้งานต่อได้555 แถมมีโปรไปอี๊กก ไปค่ะซื้อ350ลด35% เพราะมีแกรบ คนขี้เกียจแบบชั้นถึงอ้วนขึ้นทุกวัน555 #promotiongrabfood #GrabFood  pic.twitter.com/hFzdG1cVOu,Yes,Company,Positive
2018-12-17,17:01:59,skippedabeatz,เจอคนส่งจาก @GrabTH พูดใส่ทางโทรศัพท์ว่า ตอนเรียนคุณต้องตกเรื่องซ้ายขวาแน่ แล้วก็ขำ แบบนี้มันใช่มารยาทที่ดีหรอคะ? ตั้งแต่สั่ง delivery มาไม่เคยเจอแบบนี้เลย เพิ่งมาเจอกับ GrabFood นี่แหละ รบกวนปรับปรุงให้ด้วยนะคะ #GrabFood #GrabTH,Yes,Employee,Negative
2018-12-16,16:34:51,lilmaymae,กราบgrab food ค่าส่ง10บาทเท่านั้น Line man คิด109บาทจ้าา บายยยยจ้าาา #grabfood  pic.twitter.com/WGWhkcCuRk,Yes,Price,Positive
2018-12-14,20:30:37,boom_ntr,"ฉันรัก #Grabfood
#grabfoodChiangMai",Yes,Company,Positive
2018-12-09,19:57:32,kzmlap,อยากกินชานมไข่มุกตอน 1 ทุ่ม #grabfood ค่าส่ง 10 บาท จัดสิคะรอไร มาส่งถึงที่ แต่ไม่มีหลอด ผี!!!! ดูยังไงละทีนี้ 555+ 🤣🤣🤣  https://www.instagram.com/p/BrKtpDEHOjP/?utm_source=ig_twitter_share&igshid=c7xsgjjo49av …,Yes,Price,Neutral
2018-12-02,12:36:36,iizelize,"#grabfood คือมันดีมากกกกก
เหมาะกับคนขี้เกียจแบบเรา 55555  pic.twitter.com/tf3HYOcdC2",Yes,Company,Positive
2018-11-28,14:19:44,beamnion,ขายโค้ดgrabต่อค่ะใช้ได้5ครั้งขอขายต่อ 150 บาท สนใจ DM #grabth #grab #แกร๊บ #แกบ #แกรบ #GrabFood #grabcar #ของดีบอกต่อ,Yes,Price,Neutral
2018-11-25,11:23:40,twoo2kim,กูเสียค่าส่งให้มึงนะเว้ย!!! #Grabfood  pic.twitter.com/bdwgGZQpui,Yes,Price,Negative
2018-11-21,12:00:58,pedzxoxo,นี่สั่งแกร้บบ่อยมาก แทบจะทุกวัน และชอบอัพรูปลง จนมีแต่คนถามว่าสั่งยังไง นี่ก็ประหนึ่งว่าได้ค่าโฆษณาอ่ะ ช่วยโปรโมทไปอี๊ก 5555 แต่สะดวกจริง นิดหน่อยก็ไม่เกี่ยง ค่าส่งก็ดี๊ดี #grabfood #grab,Yes,Company,Positive
