date,time,username,tweet,Food Delivery,Aspect,Sentiment
2020-07-16,11:35:08,biwwy_nb,"#โชอิชา #ชานมไข่มุกรวมไข่มุกเพียง20บาท ใครผ่านมาแถวนนทบุรีลองแวะมาชิมได้น๊าาาอร่อยแน่นอนไม่เชื่อต้องมาลอง 🤗🥤
ร้านเรามีสองสาขา 
สาขา1 อยู่ที่วัดคงคา 
สาขา2 อยุ่ที่ตลาดสมบัติบุรี 
👉🏻🌈 สั่งซื้อผ่านไลน์แมนและแกรบได้ด้วยน๊าา  #lineman #แกรบ #ชานมไข่มุก #ส่งฟรี #ฝากร้าน #นนทบุรี pic.twitter.com/a3rNbro3kz",No,,
2020-07-16,10:42:49,solstice_1889,"🎉 กะต๊ากกกก ตะโกนให้ก้องทั่วเชียงใหม่! ไลน์แมนขนโปร #KFC มาแล้ว พิเศษ! ลูกค้าใหม่ ลดเพิ่ม 50 บาท (สิทธิ์มีจำนวนจำกัด)
🍗  วิงซ์แซ่บ 15 ชิ้น และนักเก็ตส์ 10 ชิ้น เพียง 199 บาท
✨ ค่าส่ง 0 บาท ใน 3 กม.แรกและร้านที่ร่วมรายการ
⏰ วันนี้ - 2 ส.ค. 63
#LINEMAN
#เคเอฟซี
#NewNormal https://twitter.com/lineman_th/status/1283567024271237120 …",Yes,Price,Neutral
2020-07-15,22:46:56,pangpang_ha,ใครมีร้านอาหารหรือdeliveryแถวนครปฐม เม้นหน่อย กูสั่งแกปทุกแกปไม่มีที่ไหนเข้าถึงมอกูเลย55555555 #Delivery #foodpandaTH #grabfoodth #lineman,No,,
2020-07-15,14:03:40,mmidll,ถ้าจะล่มก็ไม่ต้องออกโปรแร้วมั้ย!!!!!! #kfcth #lineman  pic.twitter.com/ZnB8Crv9OS,Yes,System,Negative
2020-07-14,16:48:08,zeenzeen86,อยู่ในจุดที่ #lineman และ #grab #ดงปราคช กูแล้ววววววว 55555🤣 pic.twitter.com/HCZA25thIx,No,,
2020-07-14,16:13:31,ketamine_5,ที่เเรกไลน์แมน ต่อมา grab 🥴 #อะไรครับเนี่ย #lineman #grab #ดงปราคช pic.twitter.com/5lg7V0Kcgx,No,,
2020-07-14,12:45:26,mbeternal_,5555555 ได้เหรอ #LINEMAN  pic.twitter.com/m1IXblvqi7,No,,
2020-07-14,12:41:56,ppkynl,เกลียดการตลาดไลน์แมน5555 #คงปราคช #lineman  pic.twitter.com/8PfavEGvNv,No,,
2020-07-14,12:37:53,jointlyyy,โอ้ยยยย 😂😂😂 #lineman  pic.twitter.com/VWN4NbbjVt,No,,
2020-07-14,12:35:16,withmumingyu,คุณพรี่จัดเต็มมากเลยค่ะ #LINEMAN  pic.twitter.com/BeG0Uj2t0x,No,,
2020-07-14,12:30:14,jutdam,เดี๋ยวนี้เขาหาลูกค้ากันแบบนี้หรอ🙄 #lineman  pic.twitter.com/oNKjDxh2Fb,Yes,Company,Neutral
2020-07-14,12:26:56,swsyhc,อีไลน์แมนอีห่ากูนึกว่าผช.ทำกูดีใจไปงั้น #lineman #ดงปราคช pic.twitter.com/ASAzVRih69,Yes,Company,Neutral
2020-07-14,12:23:04,fffst,เช้านี้เปิดมาเพื่อพบกับnotiดงปราคชจากline man 555555555555555555 #lineman  pic.twitter.com/3hrYWA95LW,No,,
2020-07-14,11:05:54,guguchickenth,"🌧 ฝนตกอีกแล้ว วันนี้คงหนาวกว่าวันไหนไหน  ☔️
    ~  อย่าลืมสั่งไก่ กูร์ กูร์ ร้อนๆไปทานนะคะ ~ 
    ตอนนี้มีโปรโมชั่น ลด 50% เฉพาะซื้อที่หน้าร้านเท่านั้นค่ะ 

📲 กดสั่ง delivery ได้เลย!#LINEMAN #Get #Foodpanda pic.twitter.com/isnCR8jdAz",Yes,Price,Neutral
2020-07-14,09:32:10,dayofyoun,ทุกคนLINEMAN มีโปรนาทีทองวิงซ์แซ่บของKFC ซื้อ10แถม10จ้าาใครชอบไปตำเลยแล้วแบบสั่งสาขาใกล้ๆส่งฟรี แต่จำกัดสั่งได้แค่เวลาบ่าย2-5โมงเย็นนะคะ ตั้งแต่วันที่13-17นี้ค่ะเราชอบกินมากเจอแน่55555555 #KFC #LINEMAN  pic.twitter.com/tCg75FB4Sk,Yes,Price,Neutral
2020-07-13,14:18:43,realaiit,#LINEMAN จัดมหกรรมลดครั้งยิ่งใหญ่ “#LINEMANSUPERSALE!” จัดโปรเด็ดจากแบรนด์ดัง ลดสูงสุด 70% วันนี้ถึง 2 ส.ค.นี้ พร้อมกันทั่วประเทศ https://aiitmobile.blogspot.com/2020/07/line-man-line-man-super-sale-70-2.html …,Yes,Price,Neutral
2020-07-12,15:34:00,adirafar_,"ลาเต้เย็น 35 บาท
ขนมปังปิ้ง 2ชิ้น 50บาท 
ค่าส่งฟรี 
#Lineman #ชงเฮง pic.twitter.com/BQvifZ8JLm",Yes,Price,Neutral
2020-07-10,15:26:00,whyuiii,"𝐂𝐫𝗼𝐢𝐬𝐬𝐚𝐧𝐭 𝐩𝐢𝐳𝐳𝐚 1แถม1 สั่งผ่าน Lineman 14.00-17.00 วันนี้วันสุดท้าย คือดีย์ อร่อยยย แป้งกรุบๆ (สั่งไป2หน้า แฮมเบคอน,ไก่คอคเทล แต่ได้แฮมหน้าเดียว) #pizzacompany #lineman  pic.twitter.com/9F6Jm2CLfN",Yes,Price,Neutral
2020-07-08,12:11:49,uniquethought__,ขอชี้แจงนะครับ พวกการส่งของอย่าง #foodpanda #lineman #GrabFood #getfood พวกนี้คิดค่าส่งอาหารไม่แพง แต่ร้านอาหารก็โดนหักเปอร์เซ็น ไม่ได้หักจากกำไรนะ หักจากราคาอาหารเลย ถ้าตั้งราคาไม่แพง กำไรก็น้อยมาก อยากให้ทุกคนรู้ไว้ว่าบางทีอาหารจากร้านธรรมดาอาจได้น้อยเพราะกำไรไม่เยอะ,Yes,Price,Neutral
2020-07-07,13:00:01,siravariety,"เวลาเรียก #lineman #lalamove #grabbike นี่ชอบโดนประจำ คนรับงานกดรับงานแล้ว โทรมาบอกไม่สะดวก ให้เรายกเลิก นี่ต้องตอบกลับ ""น้องไม่สะดวก น้องก็ต้องกดยกเลิกเองนะ ไม่ใช่ความผิดเรา""

ไม่สะดวก จะกดรับงานทำไม? แถมผลักภาระมาให้เราเสียเครดิต",Yes,Employee,Negative
2020-07-06,15:58:06,spnksrkp,"สั่งของกินในเพจบ่ายสอง แม่ค้าบอกไม่เกิน ครึ่ง ชม. นี่ 2 ชม.แล้วค่าาาาา

กลับไปซบ #grabfood #lineman #foodpanda",No,,
2020-07-06,14:11:54,jamespongsaton,สมัครผ่านลิงก์นี้วันนี้ แล้วรับโบนัสต้อนรับ ฿100 เลย! มาช้อปให้คุ้มกัน!  http://app.shopback.com/tha?raf=HSHu2B  #Lazada #ShopeeTH #LINEMAN #foodpanda #booking http://app.shopback.com/tha?raf=HSHu2B,No,,
2020-07-06,13:02:40,chilliredcool,ใครก้อได้สอนแก้ location ใน #lineman ให้หน่อย บ้านอื่นมาปักหมุดที่บ้านเรา ส่วนเรา เลือกบ้านตัวเองไม่ได้ 😢,Yes,System,Neutral
2020-07-05,23:13:14,rachaecoway,"📍RACHA Ecoway มีบริการส่งแบบ Sameday Delivery 🛵 ส่งของด่วนภายในวันเดียวทาง Grab Express และ LINE MAN เฉพาะพื้นที่ในกรุงเทพฯ (เก็บค่าส่งที่ปลายทาง)

#GrabExpress
#LINEMAN
#Delivery
#ส่งของด่วนภายใน1วัน
#ราชาอีโคเวย์
#RACHAEcoway pic.twitter.com/XNqwtFh2Ga",No,,
2020-07-05,19:19:06,on_opal,จากหิวข้าว เปิดเจอรูปนี้กูงงไปเลยค่ะ อีหยังวะะะ ไม่คัดรูปที่เอามาลงหน่อยหรอ #LINEMAN  pic.twitter.com/m739ywjemx,Yes,Company,Negative
2020-07-05,14:31:14,namtaohujamuay,สั่งอาหารผ่าน #Lineman ดูทุกเมนูของเราได้เลยนะคะ  pic.twitter.com/A1TVLTbojP,No,,
2020-07-05,14:29:54,yumyuanuanchan,"สั่งอาหารผ่าน #Lineman ก็ได้นะ
มีเมนูให้ดูครบทุกเมนูครับ
.
.
📲092-8566244 สั่งก็ได้ ไลน์ก็มี
.
.
📗Line : @yumyuanuanchan
 https://lin.ee/B3itibC  pic.twitter.com/9X6VU3NoJm",No,,
2020-07-05,12:42:27,napatsorn254033,ร้านนี้อร่อยมาก มีทั้งน้ำจิ้มแจ่ว  ปลาร้า กล่องนึง249 สั่งในไลน์แมนได้ กินได้ตั้ง2/3คนแหนะ #lineman  pic.twitter.com/G5FttVVsQe,No,,
2020-07-04,16:28:10,browncoffee_lm,#LINEMAN #Wongnai Merchant App ระบบขัดข้องบ่อยจัง สู้ระบบคู่แข่งไม่ได้เลย เป็นร้านค้า กดรับออเดอร์ลูกค้าไม่ได้ แต่กดยกเลิกได้ ระบบออกแบบมาใช้ง่ายนะ ปรับแต่งข้อมูลร้านได้อิสระ แต่ bug เยอะมากกก เป็นแอปรับออเดอร์ที่ฟีเจอร์เยอะ ทำได้หลายอย่าง ยกเว้นอย่างเดียว คือการรับออเดอร์,Yes,System,Negative
2020-07-04,12:05:47,isuperkuk,#LineMan ค่าส่ง 200 😟,Yes,Price,Neutral
2020-07-04,11:50:19,iamkristey,"ร้านอาหารบน Line Man เริ่มระบุ ""รับที่ร้าน"" เยอะขึ้นแล้วมันเรียก Delivery ตรงไหนวะงง ใครจะมาบ้าสั่ง สั่งแล้วต้องถ่อออกไปรับเอง ร้านค้าที่เลือกให้ไปรับที่ร้าน นี่ว่าไม่ต้องลงขายดีกว่า รับลูกค้าหน้าร้านพอ งง!!! #ไลน์แมน #LineMan",Yes,System,Negative
2020-07-03,18:08:18,volleyship,เฮ้ยยยย ช่องส่องโปรก็มาว่ะ ไลน์แมนนี่สุดจริง🤣 #LINEMAN  pic.twitter.com/m5OnIkb9Ea,Yes,Price,Positive
2020-07-03,11:36:24,siam_paragon,"Home Sweet Home 🍞🥯🍰🍮🥤
ขนมหวานฟินครบ จบออเดอร์เดียว 
สั่งผ่าน LINE MAN ที่  http://bit.ly/30NEllB 
ฟรี! ส่วนลดค่าส่ง 100 บาท* เพียงกรอกโค้ด SIAM100
ตั้งแต่วันที่ 27 มิ.ย. 2563 - 21 ก.ค. 2563 หรือจนกว่าสิทธิ์จะหมด (จำกัด 500 สิทธิ์ตลอดรายการ)

#ONESIAMEATatHOMEbyLINE #LINEMAN  pic.twitter.com/b8zB5T9q79",Yes,Price,Neutral
2020-07-03,11:00:00,siam_center,"Home Sweet Home 🍞🥯🍰🍮🥤
ขนมหวานฟินครบ จบออเดอร์เดียว 
สั่งผ่าน LINE MAN ที่  https://bit.ly/30NEllB 
ฟรี! ส่วนลดค่าส่ง 100 บาท* เพียงกรอกโค้ด SIAM100
ตั้งแต่วันที่ 27 มิ.ย. 2563 - 21 ก.ค. 2563 หรือจนกว่าสิทธิ์จะหมด (จำกัด 500 สิทธิ์ตลอดรายการ)

#ONESIAMEATatHOMEbyLINE #LINEMAN  pic.twitter.com/PF9btCNI6c",Yes,Price,Neutral
2020-07-03,10:03:59,kmelikelfz,"ฝากร้านหน่อยค้าบ 
กดสั่งได้ในแอปไลน์แมนนะครับ
#อาหารตามสั่ง #อร่อยบอกต่อ #Lineman #อาหารทะเล #อาหารสะอาด #อาหารอร่อย #ร้านดีบอกต่อ pic.twitter.com/wCVAs2eE6J",No,,
